ENTRY_ID,ENTITY_NAME,CREATED_AT,LAST_PLAYED_AT,PLAYS,OWNER,TAGS,CATEGORIES,HAS_AUDIO_DESCRIPTION,CAPTIONS_LANGUAGE,CAPTIONS_LANGUAGE_CODE,CAPTIONS_USAGE_TYPE,CAPTIONS_CREATION_MODE,CAPTIONS_EDITED,CAPTIONS_ACCURACY,CAPTIONS_DISPLAY_ON_PLAYER
1397,Animal Services,2022-08-08,2024-04-14,2914,online@techcollege.edu,lecture;biology;intro,InContext,false,Spanish,es,Standard,Machine,true,90%,false
1398,Regional Transit Auth,2023-09-22,2024-03-06,1324,center@community.org,training;teachers;professional,InContext,false,-,-,-,-,-,-,-
1399,Tech College Online,2023-05-17,2024-06-15,2905,water@district.gov,courses;programming;certificates,InContext,true,English,en,Standard,Human,true,96%,true
1400,Business Licensing,2023-07-18,2024-08-28,1734,district@schools.edu,infrastructure;roads;maintenance,InContext,false,Mandarin,zh,EAD,Human,false,100%,true
1401,Senior Center,2022-03-21,2024-02-25,400,library@public.org,training;teachers;professional,InContext,false,Spanish,es,EAD,Upload,false,93%,false
1402,Neighborhood Watch,2023-09-03,2024-10-01,1070,fire@city.gov,wellness;vaccination;covid,InContext,false,Mandarin,zh,Standard,Upload,true,96%,false
1403,Community Center,2023-07-13,2024-08-24,1956,transit@regional.gov,safety;training;emergency,InContext,true,Mandarin,zh,EAD,Upload,true,93%,false
1404,Youth Services,2022-10-26,2024-08-28,2519,admin@university.edu,council;meeting;public,InContext,false,-,-,-,-,-,-,-
1405,Regional Transit Auth,2023-07-05,2024-10-19,2986,water@district.gov,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
1406,Code Enforcement,2023-04-01,2024-04-22,1850,library@public.org,council;meeting;public,InContext,true,Arabic,ar,Standard,Machine,false,92%,true
1407,Volunteer Services,2022-11-15,2024-05-19,2365,admin@university.edu,events;classes;seniors,InContext,false,Mandarin,zh,Standard,Human,true,91%,true
1408,Parks and Recreation,2023-05-04,2024-04-21,813,education@state.gov,lecture;biology;intro,InContext,false,Mandarin,zh,EAD,Upload,false,95%,false
1409,Emergency Management,2023-07-17,2024-04-08,1324,admin@university.edu,wellness;vaccination;covid,InContext,false,-,-,-,-,-,-,-
1410,Water District,2023-05-22,2024-09-17,2592,fire@city.gov,history;documents;preservation,InContext,true,German,de,Standard,Upload,true,99%,false
1411,Environmental Agency,2022-11-17,2024-08-05,2361,media@college.edu,programs;mentoring;education,InContext,true,Arabic,ar,Standard,Upload,true,97%,false
1412,Planning Commission,2022-11-10,2024-03-15,1351,environment@agency.gov,events;classes;seniors,InContext,true,Mandarin,zh,EAD,Machine,false,99%,false
1413,Neighborhood Watch,2022-10-15,2024-08-08,1607,online@techcollege.edu,wellness;vaccination;covid,InContext,false,-,-,-,-,-,-,-
1414,Housing Authority,2023-02-21,2024-10-18,934,health@county.gov,tutorial;reading;kids,InContext,false,-,-,-,-,-,-,-
1415,Business Licensing,2023-09-26,2024-01-10,1105,health@county.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
1416,State Archives,2022-04-30,2024-09-22,449,center@community.org,services;permits;applications,InContext,false,German,de,Standard,Machine,false,90%,true
1417,Fleet Management,2023-01-18,2024-03-27,1416,va@veterans.gov,applications;assistance;programs,InContext,false,German,de,Standard,Upload,true,100%,true
1418,School District Media,2023-07-31,2024-02-14,343,webmaster@city.gov,curriculum;math;science,InContext,true,Mandarin,zh,Standard,Human,false,93%,true
1419,IT Services,2023-05-23,2024-01-14,2339,environment@agency.gov,benefits;healthcare;support,InContext,false,French,fr,Standard,Machine,false,92%,false
1420,Parks and Recreation,2023-03-29,2024-08-05,571,youth@services.org,council;meeting;public,InContext,false,-,-,-,-,-,-,-
1421,Community College,2022-06-20,2024-01-22,2214,works@city.gov,training;teachers;professional,InContext,true,Arabic,ar,Standard,Human,false,93%,false
1422,IT Services,2023-02-13,2024-08-27,1261,works@city.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
1423,Stormwater Management,2023-10-25,2024-01-22,1857,district@schools.edu,safety;training;emergency,InContext,true,Arabic,ar,EAD,Machine,true,100%,true
1424,Business Licensing,2022-09-22,2024-08-24,2167,archives@state.gov,conservation;billing;services,InContext,true,Arabic,ar,EAD,Machine,false,90%,true
1425,Community College,2022-12-20,2024-01-02,2468,library@public.org,lecture;biology;intro,InContext,true,German,de,Standard,Machine,true,90%,true
1426,County Health Dept,2022-01-14,2024-02-21,983,housing@authority.gov,tutorial;reading;kids,InContext,true,French,fr,EAD,Upload,false,95%,true
1427,Environmental Agency,2022-07-29,2024-01-14,846,education@state.gov,wellness;vaccination;covid,InContext,false,-,-,-,-,-,-,-
1428,Community Outreach,2023-03-01,2024-06-22,1954,district@schools.edu,programs;sports;community,InContext,false,Arabic,ar,EAD,Machine,true,100%,false
1429,County Health Dept,2022-05-22,2024-02-02,2516,fire@city.gov,conservation;recycling;climate,InContext,true,Spanish,es,Standard,Human,false,93%,false
1430,Human Resources,2022-06-12,2024-08-29,1422,library@public.org,tutorial;reading;kids,InContext,true,Mandarin,zh,EAD,Human,false,93%,false
1431,Youth Services,2022-12-01,2024-07-20,2121,media@college.edu,programs;sports;community,InContext,false,-,-,-,-,-,-,-
1432,IT Services,2023-03-12,2024-03-07,2064,info@municipal.gov,tutorial;reading;kids,InContext,false,Spanish,es,EAD,Machine,true,91%,true
1433,Parks and Recreation,2023-08-18,2024-09-17,1427,admin@university.edu,safety;training;emergency,InContext,false,French,fr,EAD,Human,true,92%,false
1434,Community Center,2023-08-14,2024-07-29,2439,parks@county.gov,curriculum;math;science,InContext,false,English,en,EAD,Machine,true,97%,false
1435,Business Licensing,2022-08-24,2024-04-28,2677,archives@state.gov,safety;routes;schedules,InContext,true,German,de,EAD,Machine,true,90%,true
1436,Parks and Recreation,2023-09-28,2024-08-25,168,district@schools.edu,benefits;healthcare;support,InContext,false,Arabic,ar,Standard,Upload,true,98%,true
1437,Housing Authority,2022-11-09,2024-02-08,1895,info@municipal.gov,programs;sports;community,InContext,false,Arabic,ar,Standard,Upload,true,94%,false
1438,Adult Education Center,2023-01-06,2024-03-31,1987,youth@services.org,applications;assistance;programs,InContext,false,Spanish,es,Standard,Upload,false,99%,true
1439,Cultural Center,2022-06-18,2024-04-29,357,parks@county.gov,orientation;students;campus,InContext,false,Spanish,es,Standard,Human,false,99%,true
1440,Neighborhood Watch,2022-04-25,2024-05-26,1285,online@techcollege.edu,safety;training;emergency,InContext,false,Spanish,es,EAD,Upload,true,96%,true
1441,Code Enforcement,2022-07-14,2024-01-12,2089,works@city.gov,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
1442,Building Dept,2022-03-08,2024-08-09,790,center@community.org,orientation;students;campus,InContext,true,Mandarin,zh,EAD,Machine,false,95%,false
1443,State Education Dept,2023-03-03,2024-08-21,1880,archives@state.gov,training;teachers;professional,InContext,false,English,en,EAD,Upload,true,91%,false
1444,Youth Services,2022-09-17,2024-01-18,1780,parks@county.gov,lecture;biology;intro,InContext,false,French,fr,Standard,Human,false,95%,true
1445,Business Licensing,2023-07-26,2024-03-02,1681,youth@services.org,council;meeting;public,InContext,false,-,-,-,-,-,-,-
1446,Business Licensing,2022-03-03,2024-03-23,522,housing@authority.gov,services;permits;applications,InContext,false,-,-,-,-,-,-,-
1447,Transportation Dept,2023-07-25,2024-03-14,382,library@public.org,wellness;vaccination;covid,InContext,true,Arabic,ar,Standard,Human,false,90%,false
1448,Adult Education Center,2023-02-06,2024-09-29,465,center@community.org,benefits;healthcare;support,InContext,false,-,-,-,-,-,-,-
1449,Fire Department,2023-02-06,2024-06-11,2895,info@municipal.gov,curriculum;math;science,InContext,false,German,de,EAD,Upload,true,93%,true
1450,Stormwater Management,2023-03-19,2024-09-03,966,education@state.gov,curriculum;math;science,InContext,false,Spanish,es,EAD,Upload,false,93%,false
1451,Economic Development,2023-06-14,2024-05-10,1355,archives@state.gov,programs;sports;community,InContext,false,-,-,-,-,-,-,-
1452,Job Training Center,2023-09-03,2024-03-17,2874,works@city.gov,training;teachers;professional,InContext,false,Mandarin,zh,Standard,Upload,true,94%,false
1453,Community Center,2023-05-16,2024-02-26,1258,water@district.gov,orientation;students;campus,InContext,false,Mandarin,zh,EAD,Upload,true,92%,true
1454,Housing Authority,2022-03-21,2024-08-13,1001,admin@university.edu,council;meeting;public,InContext,false,-,-,-,-,-,-,-
1455,Youth Services,2022-03-04,2024-06-13,287,archives@state.gov,infrastructure;roads;maintenance,InContext,true,Arabic,ar,EAD,Upload,false,100%,true
1456,Historic Preservation,2023-04-29,2024-06-05,1210,environment@agency.gov,history;documents;preservation,InContext,false,-,-,-,-,-,-,-
1457,Code Enforcement,2023-10-12,2024-07-17,535,works@city.gov,training;teachers;professional,InContext,true,Arabic,ar,EAD,Upload,true,98%,false
1458,Public Utilities,2023-02-26,2024-05-02,2675,archives@state.gov,council;meeting;public,InContext,false,Spanish,es,Standard,Human,false,90%,true
1459,Public Utilities,2022-01-13,2024-10-06,2366,media@college.edu,conservation;billing;services,InContext,true,Arabic,ar,EAD,Machine,true,95%,false
1460,IT Services,2023-03-20,2024-09-09,1504,housing@authority.gov,services;permits;applications,InContext,false,-,-,-,-,-,-,-
1461,Emergency Management,2023-09-09,2024-04-27,2802,works@city.gov,conservation;recycling;climate,InContext,false,English,en,Standard,Upload,false,93%,true
1462,Animal Services,2023-05-30,2024-09-28,1836,webmaster@city.gov,council;meeting;public,InContext,false,Arabic,ar,Standard,Upload,false,96%,false
1463,Animal Services,2022-01-08,2024-02-22,2114,webmaster@city.gov,training;teachers;professional,InContext,false,German,de,Standard,Machine,false,96%,false
1464,School District Media,2023-06-07,2024-10-20,2716,education@state.gov,safety;training;emergency,InContext,true,German,de,EAD,Human,true,99%,true
1465,Economic Development,2023-03-18,2024-03-25,2561,environment@agency.gov,council;meeting;public,InContext,false,-,-,-,-,-,-,-
1466,Traffic Engineering,2023-03-03,2024-04-28,678,library@public.org,training;teachers;professional,InContext,false,English,en,Standard,Machine,false,90%,true
1467,Fleet Management,2022-06-16,2024-09-10,1204,district@schools.edu,applications;assistance;programs,InContext,true,Mandarin,zh,EAD,Human,false,99%,true
1468,Code Enforcement,2023-01-27,2024-05-09,312,archives@state.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
1469,Municipal Services,2022-08-21,2024-02-16,78,transit@regional.gov,conservation;billing;services,InContext,true,English,en,Standard,Human,false,96%,false
1470,Community Center,2022-06-30,2024-01-22,460,education@state.gov,applications;assistance;programs,InContext,true,German,de,Standard,Human,false,93%,true
1471,State Education Dept,2022-01-23,2024-01-13,655,webmaster@city.gov,wellness;vaccination;covid,InContext,false,German,de,Standard,Upload,true,98%,true
1472,Youth Services,2022-08-02,2024-02-15,427,transit@regional.gov,programs;sports;community,InContext,true,French,fr,Standard,Human,false,97%,true
1473,Adult Education Center,2022-12-22,2024-06-23,1832,district@schools.edu,services;permits;applications,InContext,true,English,en,EAD,Human,false,98%,true
1474,Grant Administration,2022-12-13,2024-09-16,1085,webmaster@city.gov,applications;assistance;programs,InContext,false,English,en,EAD,Human,true,94%,false
1475,Public Library Media,2022-03-10,2024-01-12,2069,water@district.gov,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
1476,Energy Efficiency,2023-01-22,2024-01-27,599,parks@county.gov,programs;sports;community,InContext,false,German,de,EAD,Machine,false,98%,true
1477,Senior Center,2023-06-03,2024-06-12,2042,archives@state.gov,infrastructure;roads;maintenance,InContext,true,French,fr,EAD,Machine,true,99%,true
1478,Youth Services,2022-07-06,2024-05-26,2650,info@municipal.gov,tutorial;reading;kids,InContext,true,German,de,EAD,Human,false,98%,true
1479,Public Utilities,2023-07-16,2024-06-25,1324,center@community.org,tutorial;reading;kids,InContext,false,French,fr,EAD,Human,true,98%,true
1480,Social Services,2022-12-01,2024-01-12,1201,info@municipal.gov,safety;routes;schedules,InContext,true,French,fr,EAD,Machine,true,94%,true
1481,Municipal Services,2023-04-05,2024-02-08,900,center@community.org,council;meeting;public,InContext,true,French,fr,EAD,Human,true,91%,true
1482,Municipal Services,2022-10-30,2024-04-10,430,parks@county.gov,council;meeting;public,InContext,true,Arabic,ar,EAD,Human,true,93%,false
1483,Neighborhood Watch,2022-07-24,2024-05-14,2308,info@municipal.gov,applications;assistance;programs,InContext,false,German,de,Standard,Upload,true,97%,true
1484,Social Services,2023-07-06,2024-07-18,969,fire@city.gov,safety;training;emergency,InContext,true,French,fr,Standard,Upload,false,100%,false
1485,Emergency Management,2023-04-18,2024-07-13,698,webmaster@city.gov,services;permits;applications,InContext,false,-,-,-,-,-,-,-
1486,Fire Department,2022-06-13,2024-08-18,1804,housing@authority.gov,infrastructure;roads;maintenance,InContext,true,German,de,EAD,Upload,false,95%,false
1487,Disability Services,2022-01-11,2024-10-03,331,media@college.edu,safety;training;emergency,InContext,true,Arabic,ar,EAD,Human,false,92%,true
1488,Youth Services,2022-06-21,2024-08-28,1155,center@community.org,courses;programming;certificates,InContext,true,German,de,Standard,Human,true,100%,true
1489,Business Licensing,2023-08-21,2024-05-18,2416,fire@city.gov,tutorial;reading;kids,InContext,true,English,en,EAD,Upload,true,99%,false
1490,Water District,2023-07-28,2024-10-24,478,library@public.org,events;classes;seniors,InContext,false,French,fr,Standard,Upload,false,91%,true
1491,Senior Center,2022-02-07,2024-01-19,110,archives@state.gov,council;meeting;public,InContext,true,German,de,EAD,Human,true,100%,false
1492,Senior Center,2022-01-23,2024-08-19,188,environment@agency.gov,council;meeting;public,InContext,false,French,fr,Standard,Upload,false,96%,false
1493,Family Services,2022-11-19,2024-05-17,256,works@city.gov,conservation;recycling;climate,InContext,false,Mandarin,zh,Standard,Human,false,95%,false
1494,Economic Development,2022-12-13,2024-02-04,2285,works@city.gov,wellness;vaccination;covid,InContext,true,Arabic,ar,EAD,Machine,true,91%,false
1495,Tech College Online,2023-05-29,2024-09-08,497,water@district.gov,applications;assistance;programs,InContext,true,German,de,Standard,Upload,false,92%,true
1496,Water District,2022-08-02,2024-04-29,1825,district@schools.edu,programs;mentoring;education,InContext,true,Mandarin,zh,Standard,Machine,false,95%,true
1497,City Government Channel,2023-07-26,2024-06-19,2073,housing@authority.gov,applications;assistance;programs,InContext,false,-,-,-,-,-,-,-
1498,Fire Department,2022-08-08,2024-06-08,814,archives@state.gov,applications;assistance;programs,InContext,true,English,en,EAD,Upload,true,97%,false
1499,Veterans Affairs,2023-08-05,2024-05-08,2264,media@college.edu,wellness;vaccination;covid,InContext,true,Spanish,es,EAD,Human,true,90%,true
1500,Human Resources,2023-07-23,2024-07-30,932,media@college.edu,safety;training;emergency,InContext,false,Spanish,es,EAD,Human,false,97%,true
1501,Animal Services,2022-05-28,2024-06-08,1979,admin@university.edu,safety;routes;schedules,InContext,true,Mandarin,zh,EAD,Machine,false,99%,true
1502,Neighborhood Watch,2022-09-15,2024-05-03,2784,transit@regional.gov,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
1503,Transportation Dept,2022-02-26,2024-08-04,135,va@veterans.gov,services;permits;applications,InContext,true,English,en,Standard,Machine,false,98%,false
1504,Neighborhood Watch,2023-09-10,2024-01-22,429,parks@county.gov,conservation;recycling;climate,InContext,false,French,fr,Standard,Upload,true,91%,true
1505,County Health Dept,2023-02-07,2024-09-12,846,transit@regional.gov,orientation;students;campus,InContext,false,French,fr,Standard,Human,false,91%,true
1506,Planning Commission,2022-05-24,2024-07-02,2490,library@public.org,programs;sports;community,InContext,false,German,de,Standard,Machine,false,99%,false
1507,Energy Efficiency,2023-04-05,2024-10-03,375,online@techcollege.edu,history;documents;preservation,InContext,false,-,-,-,-,-,-,-
1508,Community Center,2023-08-02,2024-09-14,650,health@county.gov,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
1509,Adult Education Center,2023-03-18,2024-04-22,752,center@community.org,safety;training;emergency,InContext,false,-,-,-,-,-,-,-
1510,State Education Dept,2023-10-17,2024-01-20,2824,media@college.edu,training;teachers;professional,InContext,false,Spanish,es,Standard,Human,false,92%,true
1511,Community College,2023-09-25,2024-01-16,850,housing@authority.gov,training;teachers;professional,InContext,true,Spanish,es,Standard,Human,true,90%,false
1512,Municipal Services,2022-02-11,2024-07-17,221,webmaster@city.gov,events;classes;seniors,InContext,false,-,-,-,-,-,-,-
1513,IT Services,2022-01-29,2024-10-20,269,online@techcollege.edu,infrastructure;roads;maintenance,InContext,true,Mandarin,zh,Standard,Human,false,94%,true
1514,Community Center,2022-07-19,2024-04-29,688,admin@university.edu,benefits;healthcare;support,InContext,false,-,-,-,-,-,-,-
1515,Volunteer Services,2023-07-16,2024-02-09,1041,works@city.gov,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
1516,Human Resources,2022-04-19,2024-07-04,901,library@public.org,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
1517,Municipal Services,2022-01-14,2024-04-10,441,water@district.gov,programs;mentoring;education,InContext,false,-,-,-,-,-,-,-
1518,Energy Efficiency,2022-08-24,2024-01-15,1634,health@county.gov,courses;programming;certificates,InContext,false,Mandarin,zh,EAD,Upload,false,95%,false
1519,City Government Channel,2023-03-15,2024-10-13,537,district@schools.edu,courses;programming;certificates,InContext,false,German,de,EAD,Human,false,94%,false
1520,Historic Preservation,2022-09-04,2024-07-14,578,water@district.gov,programs;mentoring;education,InContext,true,English,en,EAD,Human,false,95%,true
1521,Family Services,2023-10-04,2024-03-22,418,info@municipal.gov,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
1522,City Government Channel,2023-09-08,2024-09-19,1000,district@schools.edu,wellness;vaccination;covid,InContext,false,Mandarin,zh,EAD,Human,true,91%,true
1523,University Video Portal,2023-08-15,2024-06-19,2747,youth@services.org,benefits;healthcare;support,InContext,false,-,-,-,-,-,-,-
1524,Animal Services,2022-03-30,2024-10-14,542,webmaster@city.gov,safety;training;emergency,InContext,false,French,fr,Standard,Machine,false,94%,true
1525,Community College,2023-07-30,2024-05-04,129,admin@university.edu,safety;training;emergency,InContext,true,English,en,EAD,Human,true,95%,false
1526,Transportation Dept,2023-08-14,2024-03-18,2737,health@county.gov,programs;mentoring;education,InContext,false,Spanish,es,EAD,Machine,true,100%,false
1527,Social Services,2022-10-01,2024-04-11,124,library@public.org,events;classes;seniors,InContext,false,English,en,EAD,Human,false,90%,false
1528,Adult Education Center,2022-08-23,2024-01-09,2569,transit@regional.gov,curriculum;math;science,InContext,false,-,-,-,-,-,-,-
1529,IT Services,2023-03-31,2024-10-18,1772,library@public.org,infrastructure;roads;maintenance,InContext,false,-,-,-,-,-,-,-
1530,City Government Channel,2023-06-13,2024-01-16,1769,education@state.gov,safety;training;emergency,InContext,false,German,de,Standard,Human,false,91%,true
1531,Emergency Management,2023-05-19,2024-08-17,749,online@techcollege.edu,programs;mentoring;education,InContext,false,-,-,-,-,-,-,-
1532,IT Services,2022-01-11,2024-04-17,2479,district@schools.edu,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
1533,Family Services,2022-11-16,2024-03-06,61,library@public.org,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
1534,Historic Preservation,2022-09-19,2024-03-27,2738,library@public.org,conservation;recycling;climate,InContext,false,Arabic,ar,Standard,Machine,false,100%,false
1535,Workforce Development,2022-07-11,2024-08-11,2040,info@municipal.gov,training;teachers;professional,InContext,true,Arabic,ar,Standard,Upload,true,97%,false
1536,Water District,2022-11-04,2024-06-16,1228,admin@university.edu,programs;sports;community,InContext,false,French,fr,EAD,Human,false,98%,false
1537,Emergency Management,2022-04-14,2024-08-19,1887,online@techcollege.edu,orientation;students;campus,InContext,false,French,fr,EAD,Human,true,92%,false
1538,Recycling Program,2022-12-28,2024-10-14,2553,webmaster@city.gov,training;teachers;professional,InContext,true,French,fr,Standard,Upload,false,93%,true
1539,Housing Authority,2022-08-01,2024-02-21,2948,water@district.gov,courses;programming;certificates,InContext,true,French,fr,Standard,Human,false,90%,true
1540,Regional Transit Auth,2023-09-10,2024-01-15,2200,parks@county.gov,conservation;recycling;climate,InContext,false,-,-,-,-,-,-,-
1541,Disability Services,2023-10-07,2024-07-02,2564,transit@regional.gov,programs;sports;community,InContext,false,-,-,-,-,-,-,-
1542,Social Services,2022-03-06,2024-10-22,2372,center@community.org,courses;programming;certificates,InContext,true,Spanish,es,Standard,Human,true,95%,true
1543,Animal Services,2023-06-24,2024-08-25,483,webmaster@city.gov,events;classes;seniors,InContext,true,German,de,EAD,Machine,false,92%,true
1544,Municipal Services,2022-03-01,2024-02-29,732,housing@authority.gov,training;teachers;professional,InContext,false,Spanish,es,Standard,Human,true,98%,false
1545,City Government Channel,2023-10-20,2024-08-22,265,youth@services.org,programs;mentoring;education,InContext,true,German,de,Standard,Human,true,96%,true
1546,Disability Services,2023-03-18,2024-08-30,753,media@college.edu,curriculum;math;science,InContext,true,Arabic,ar,Standard,Upload,false,97%,false
1547,Volunteer Services,2023-03-23,2024-04-16,2840,district@schools.edu,conservation;billing;services,InContext,false,Arabic,ar,Standard,Upload,true,93%,false
1548,City Government Channel,2023-09-18,2024-01-05,1158,transit@regional.gov,conservation;billing;services,InContext,true,English,en,Standard,Human,true,99%,false
1549,Volunteer Services,2022-03-20,2024-10-02,61,environment@agency.gov,orientation;students;campus,InContext,true,German,de,Standard,Machine,true,96%,true
1550,Emergency Management,2022-08-09,2024-02-07,299,parks@county.gov,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
1551,Adult Education Center,2023-04-21,2024-02-16,409,housing@authority.gov,tutorial;reading;kids,InContext,false,-,-,-,-,-,-,-
1552,University Video Portal,2022-03-12,2024-05-13,1400,works@city.gov,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
1553,City Government Channel,2022-12-07,2024-04-01,2458,online@techcollege.edu,events;classes;seniors,InContext,false,English,en,EAD,Upload,false,91%,false
1554,Community Outreach,2022-09-09,2024-05-03,718,center@community.org,orientation;students;campus,InContext,false,English,en,Standard,Human,false,91%,true
1555,Public Works Dept,2022-06-27,2024-06-13,2136,library@public.org,programs;mentoring;education,InContext,true,English,en,EAD,Machine,true,90%,false
1556,Water District,2022-01-25,2024-09-17,915,parks@county.gov,benefits;healthcare;support,InContext,true,Mandarin,zh,EAD,Machine,true,96%,true
1557,Public Utilities,2022-03-01,2024-05-08,1250,works@city.gov,conservation;recycling;climate,InContext,false,-,-,-,-,-,-,-
1558,Family Services,2023-03-31,2024-10-22,112,online@techcollege.edu,courses;programming;certificates,InContext,true,Arabic,ar,EAD,Upload,false,95%,true
1559,Planning Commission,2022-03-27,2024-05-30,1948,youth@services.org,safety;training;emergency,InContext,false,-,-,-,-,-,-,-
1560,Public Works Dept,2023-03-16,2024-01-23,2024,admin@university.edu,safety;training;emergency,InContext,false,French,fr,EAD,Human,true,97%,true
1561,Senior Center,2022-01-18,2024-09-06,118,archives@state.gov,services;permits;applications,InContext,false,Arabic,ar,Standard,Machine,true,90%,false
1562,Workforce Development,2023-10-08,2024-02-09,2240,education@state.gov,conservation;recycling;climate,InContext,true,Mandarin,zh,Standard,Upload,true,97%,false
1563,Youth Services,2023-05-02,2024-05-24,65,media@college.edu,applications;assistance;programs,InContext,false,German,de,EAD,Upload,true,97%,true
1564,Public Information,2023-01-09,2024-08-20,2201,district@schools.edu,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
1565,Job Training Center,2022-08-05,2024-09-11,1509,water@district.gov,services;permits;applications,InContext,true,German,de,EAD,Human,false,92%,true
1566,Fleet Management,2023-08-18,2024-03-12,2040,environment@agency.gov,safety;training;emergency,InContext,true,Mandarin,zh,EAD,Human,false,98%,false
1567,Energy Efficiency,2022-02-03,2024-06-23,2453,housing@authority.gov,wellness;vaccination;covid,InContext,false,-,-,-,-,-,-,-
1568,Workforce Development,2022-08-16,2024-02-07,1554,housing@authority.gov,curriculum;math;science,InContext,false,French,fr,Standard,Upload,false,93%,false
1569,Community Center,2023-05-28,2024-09-29,801,info@municipal.gov,curriculum;math;science,InContext,true,French,fr,Standard,Human,true,99%,true
1570,Fire Department,2023-07-18,2024-06-19,2489,water@district.gov,orientation;students;campus,InContext,false,Spanish,es,EAD,Upload,false,91%,false
1571,Public Utilities,2022-02-06,2024-05-22,1764,health@county.gov,courses;programming;certificates,InContext,true,Spanish,es,Standard,Upload,false,99%,false
1572,Neighborhood Watch,2022-11-10,2024-02-29,2435,parks@county.gov,council;meeting;public,InContext,false,Mandarin,zh,Standard,Machine,true,90%,false
1573,Emergency Management,2023-02-19,2024-08-07,1639,webmaster@city.gov,programs;mentoring;education,InContext,true,Mandarin,zh,Standard,Upload,true,97%,false
1574,Stormwater Management,2022-03-14,2024-07-08,2192,district@schools.edu,wellness;vaccination;covid,InContext,true,Mandarin,zh,Standard,Human,true,95%,true
1575,Parks and Recreation,2022-10-08,2024-06-25,986,info@municipal.gov,conservation;recycling;climate,InContext,true,Arabic,ar,EAD,Human,false,94%,false
1576,Volunteer Services,2022-10-02,2024-08-29,333,fire@city.gov,tutorial;reading;kids,InContext,true,French,fr,EAD,Machine,false,99%,false
1577,Public Utilities,2022-12-01,2024-04-08,1551,library@public.org,conservation;billing;services,InContext,false,-,-,-,-,-,-,-
1578,Family Services,2023-02-02,2024-06-30,1224,parks@county.gov,conservation;billing;services,InContext,false,Arabic,ar,EAD,Machine,false,100%,true
1579,Youth Services,2023-07-07,2024-07-20,1317,environment@agency.gov,applications;assistance;programs,InContext,false,French,fr,Standard,Upload,false,98%,false
1580,Recycling Program,2023-06-08,2024-03-17,1043,webmaster@city.gov,wellness;vaccination;covid,InContext,false,German,de,Standard,Machine,false,92%,true
1581,Workforce Development,2022-12-28,2024-08-20,2842,transit@regional.gov,programs;mentoring;education,InContext,false,-,-,-,-,-,-,-
1582,Family Services,2023-05-11,2024-07-18,2529,housing@authority.gov,programs;sports;community,InContext,true,German,de,EAD,Human,false,92%,false
1583,Neighborhood Watch,2023-02-05,2024-09-03,739,transit@regional.gov,infrastructure;roads;maintenance,InContext,false,German,de,Standard,Upload,false,94%,true
1584,Environmental Agency,2022-02-13,2024-03-30,1611,environment@agency.gov,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
1585,Water District,2023-03-10,2024-04-28,2074,webmaster@city.gov,benefits;healthcare;support,InContext,false,Spanish,es,Standard,Human,true,97%,false
1586,Neighborhood Watch,2022-12-17,2024-09-08,1668,health@county.gov,lecture;biology;intro,InContext,true,English,en,EAD,Machine,true,94%,false
1587,State Education Dept,2022-09-04,2024-06-17,695,online@techcollege.edu,benefits;healthcare;support,InContext,false,Arabic,ar,Standard,Human,true,92%,true
1588,Public Information,2022-11-13,2024-09-15,2208,info@municipal.gov,services;permits;applications,InContext,false,-,-,-,-,-,-,-
1589,County Health Dept,2023-04-21,2024-07-10,54,library@public.org,conservation;billing;services,InContext,true,German,de,Standard,Human,true,98%,false
1590,Energy Efficiency,2023-10-24,2024-08-12,1220,health@county.gov,training;teachers;professional,InContext,false,-,-,-,-,-,-,-
1591,Senior Center,2022-06-19,2024-09-06,810,works@city.gov,events;classes;seniors,InContext,false,-,-,-,-,-,-,-
1592,Environmental Agency,2022-10-07,2024-04-10,2377,housing@authority.gov,benefits;healthcare;support,InContext,true,German,de,Standard,Upload,true,92%,true
1593,Code Enforcement,2022-10-30,2024-02-02,1079,online@techcollege.edu,history;documents;preservation,InContext,false,Mandarin,zh,EAD,Upload,true,98%,false
1594,City Government Channel,2022-09-12,2024-02-11,2299,info@municipal.gov,history;documents;preservation,InContext,false,Mandarin,zh,EAD,Human,true,93%,false
1595,Water District,2023-08-29,2024-03-04,1239,center@community.org,benefits;healthcare;support,InContext,false,English,en,EAD,Upload,true,95%,true
